n	n*n	#proc	run	time [s]	distance	#visited	time/node
1024	1048576	5	18	0.055962	1627.96	435110	1.28616e-07
1024	1048576	5	19	0.055357	1626.72	432660	1.27946e-07
1024	1048576	5	20	0.05554	1627.09	431980	1.28571e-07
1024	1048576	5	21	0.058402	1629.17	444824	1.31292e-07
1024	1048576	5	22	0.057539	1627.55	438274	1.31285e-07
1024	1048576	5	23	0.056617	1626.23	429998	1.31668e-07
1024	1048576	5	24	0.055506	1627.22	432932	1.2821e-07
1024	1048576	5	25	0.055995	1628.2	437417	1.28013e-07
1024	1048576	5	26	0.054571	1625.86	425895	1.28133e-07
1024	1048576	5	27	0.056089	1627.37	435436	1.28811e-07
1024	1048576	5	28	0.056195	1628.01	439147	1.27964e-07
1024	1048576	5	29	0.055966	1628.39	437448	1.27937e-07
1024	1048576	5	30	0.056217	1627.87	438344	1.28249e-07
1024	1048576	5	31	0.055265	1626.11	431155	1.28179e-07
1024	1048576	5	32	0.056129	1627.24	436973	1.2845e-07
1024	1048576	5	33	0.05663	1626.21	433166	1.30735e-07
1024	1048576	5	34	0.056434	1627.66	429433	1.31415e-07
1024	1048576	5	35	0.057515	1627.11	437279	1.31529e-07
1024	1048576	5	36	0.056901	1627.54	434079	1.31084e-07
1024	1048576	5	37	0.056949	1626.34	437018	1.30313e-07
1024	1048576	5	38	0.056123	1626.48	431635	1.30024e-07
1024	1048576	5	39	0.054221	1624.42	425074	1.27557e-07
1024	1048576	5	40	0.055364	1627.88	436864	1.26731e-07
1024	1048576	5	41	0.055332	1628.07	435210	1.27139e-07
1024	1048576	5	42	0.055242	1625.68	430161	1.28422e-07
1024	1048576	5	43	0.056088	1629.17	436879	1.28383e-07
1024	1048576	5	44	0.056116	1628.91	440223	1.27472e-07
1024	1048576	5	45	0.057029	1626.47	434860	1.31143e-07
1024	1048576	5	46	0.056948	1627.36	435663	1.30716e-07
1024	1048576	5	47	0.056948	1628.21	433356	1.31412e-07
1024	1048576	5	48	0.05696	1628.72	435419	1.30817e-07
1024	1048576	5	49	0.055743	1625.33	427235	1.30474e-07
1024	1048576	6	0	0.054499	1627.63	431265	1.2637e-07
1024	1048576	6	1	0.051431	1625.61	420550	1.22295e-07
1024	1048576	6	2	0.053763	1628.49	439886	1.2222e-07
1024	1048576	6	3	0.05335	1627.72	439202	1.2147e-07
1024	1048576	6	4	0.052496	1625.1	427057	1.22925e-07
1024	1048576	6	5	0.049786	1624.52	421785	1.18036e-07
1024	1048576	6	6	0.05165	1629.05	440862	1.17157e-07
1024	1048576	6	7	0.05109	1627.27	433820	1.17768e-07
1024	1048576	6	8	0.054479	1628.76	442167	1.23209e-07
1024	1048576	6	9	0.052306	1625.07	422690	1.23746e-07
1024	1048576	6	10	0.053282	1627.1	430395	1.23798e-07
1024	1048576	6	11	0.055559	1627.07	431772	1.28677e-07
1024	1048576	6	12	0.055305	1627.17	436681	1.26649e-07
1024	1048576	6	13	0.055039	1625.95	435055	1.2651e-07
1024	1048576	6	14	0.051194	1624.78	421668	1.21408e-07
1024	1048576	6	15	0.052737	1627.32	434900	1.21262e-07
1024	1048576	6	16	0.052707	1625.27	436511	1.20746e-07
1024	1048576	6	17	0.053678	1628.12	439343	1.22178e-07
1024	1048576	6	18	0.052334	1627.21	429774	1.21771e-07
1024	1048576	6	19	0.053746	1628.16	441720	1.21674e-07
1024	1048576	6	20	0.052846	1627.21	432082	1.22305e-07
1024	1048576	6	21	0.052686	1627	432155	1.21915e-07
1024	1048576	6	22	0.054419	1628.52	446245	1.21949e-07
1024	1048576	6	23	0.053552	1627.18	432981	1.23682e-07
1024	1048576	6	24	0.05328	1627.3	434394	1.22654e-07
1024	1048576	6	25	0.054373	1627.78	439276	1.23779e-07
1024	1048576	6	26	0.051052	1626.33	432426	1.1806e-07
1024	1048576	6	27	0.050437	1626.36	430622	1.17126e-07
1024	1048576	6	28	0.051008	1628.12	433022	1.17795e-07
1024	1048576	6	29	0.054268	1627.15	428482	1.26652e-07
1024	1048576	6	30	0.055948	1629.26	440185	1.27101e-07
1024	1048576	6	31	0.054636	1626.15	430991	1.26768e-07
1024	1048576	6	32	0.053323	1628.05	434670	1.22675e-07
1024	1048576	6	33	0.052809	1627.23	431065	1.22508e-07
1024	1048576	6	34	0.054435	1628.51	446344	1.21958e-07
1024	1048576	6	35	0.055056	1628.02	434114	1.26824e-07
1024	1048576	6	36	0.054803	1628.26	432122	1.26823e-07
1024	1048576	6	37	0.053855	1625.22	424542	1.26854e-07
1024	1048576	6	38	0.053085	1627.52	427907	1.24057e-07
1024	1048576	6	39	0.051863	1624.27	422127	1.22861e-07
1024	1048576	6	40	0.053636	1626.32	429761	1.24804e-07
1024	1048576	6	41	0.055933	1627.58	437806	1.27757e-07
1024	1048576	6	42	0.055322	1626.27	436888	1.26627e-07
1024	1048576	6	43	0.054839	1626.87	432291	1.26857e-07
1024	1048576	6	44	0.050657	1627.27	424676	1.19284e-07
1024	1048576	6	45	0.049844	1626.34	420363	1.18574e-07
1024	1048576	6	46	0.052206	1627.56	441447	1.18261e-07
1024	1048576	6	47	0.052542	1627.18	431505	1.21765e-07
1024	1048576	6	48	0.05403	1629.21	442118	1.22207e-07
1024	1048576	6	49	0.051316	1625.09	420463	1.22046e-07
1024	1048576	7	0	0.050298	1625.42	430369	1.16872e-07
1024	1048576	7	1	0.050834	1628.1	437798	1.16113e-07
1024	1048576	7	2	0.049933	1627.08	429272	1.1632e-07
1024	1048576	7	3	0.048394	1628.38	433342	1.11676e-07
1024	1048576	7	4	0.047371	1626.01	424177	1.11677e-07
1024	1048576	7	5	0.048267	1627.61	434463	1.11096e-07
1024	1048576	7	6	0.048304	1628.95	435954	1.10801e-07
1024	1048576	7	7	0.047059	1626.11	424107	1.1096e-07
1024	1048576	7	8	0.048575	1627.7	433122	1.12151e-07
1024	1048576	7	9	0.048513	1627.07	431257	1.12492e-07
1024	1048576	7	10	0.049267	1630.18	443099	1.11187e-07
1024	1048576	7	11	0.048669	1628.2	432666	1.12486e-07
1024	1048576	7	12	0.050765	1626.87	431809	1.17564e-07
1024	1048576	7	13	0.050557	1626.33	431177	1.17253e-07
1024	1048576	7	14	0.05015	1624.67	424277	1.18201e-07
1024	1048576	7	15	0.049709	1625.18	425376	1.16859e-07
1024	1048576	7	16	0.050662	1627.21	433580	1.16846e-07
1024	1048576	7	17	0.050295	1624.8	428033	1.17503e-07
1024	1048576	7	18	0.050549	1626.08	430244	1.17489e-07
1024	1048576	7	19	0.05013	1626.14	426338	1.17583e-07
1024	1048576	7	20	0.050486	1627.06	431963	1.16876e-07
1024	1048576	7	21	0.046798	1623.88	417417	1.12113e-07
1024	1048576	7	22	0.04773	1627.17	429919	1.11021e-07
1024	1048576	7	23	0.047541	1628.12	427900	1.11103e-07
1024	1048576	7	24	0.048612	1626.36	434084	1.11988e-07
1024	1048576	7	25	0.046971	1625.01	424270	1.1071e-07
1024	1048576	7	26	0.047741	1625.66	429981	1.1103e-07
1024	1048576	7	27	0.047572	1625.51	424524	1.1206e-07
1024	1048576	7	28	0.048268	1628.19	435599	1.10808e-07
1024	1048576	7	29	0.04764	1628.09	432079	1.10258e-07
1024	1048576	7	30	0.048798	1627.19	438271	1.11342e-07
1024	1048576	7	31	0.048797	1626.53	439213	1.11101e-07
1024	1048576	7	32	0.049047	1628.89	440571	1.11326e-07
1024	1048576	7	33	0.048346	1628.03	432954	1.11665e-07
1024	1048576	7	34	0.050692	1628.9	432665	1.17162e-07
1024	1048576	7	35	0.04979	1626.87	429708	1.15869e-07
1024	1048576	7	36	0.051144	1628.14	439895	1.16264e-07
1024	1048576	7	37	0.048364	1627.16	434783	1.11237e-07
1024	1048576	7	38	0.048397	1626.51	432578	1.1188e-07
1024	1048576	7	39	0.048569	1626.56	432406	1.12323e-07
1024	1048576	7	40	0.048138	1628.21	432390	1.1133e-07
1024	1048576	7	41	0.048243	1628.22	433818	1.11206e-07
1024	1048576	7	42	0.048127	1629.12	433812	1.1094e-07
1024	1048576	7	43	0.051977	1629.39	444445	1.16948e-07
1024	1048576	7	44	0.049424	1625.9	419919	1.17699e-07
1024	1048576	7	45	0.050966	1627.58	437619	1.16462e-07
1024	1048576	7	46	0.048292	1627.59	434648	1.11106e-07
1024	1048576	7	47	0.047073	1626.07	423742	1.11089e-07
1024	1048576	7	48	0.047485	1624.05	425243	1.11666e-07
1024	1048576	7	49	0.049206	1628.21	442665	1.11159e-07
1024	1048576	8	0	0.047729	1626.86	433458	1.10112e-07
1024	1048576	8	1	0.046566	1627	436208	1.06752e-07
1024	1048576	8	2	0.045653	1627.19	425088	1.07397e-07
1024	1048576	8	3	0.045653	1628.22	430238	1.06111e-07
1024	1048576	8	4	0.045089	1624.22	419141	1.07575e-07
1024	1048576	8	5	0.047963	1623.62	421079	1.13905e-07
1024	1048576	8	6	0.049855	1626.48	431645	1.155e-07
1024	1048576	8	7	0.048578	1625.07	421347	1.15292e-07
1024	1048576	8	8	0.046181	1626.14	427035	1.08143e-07
1024	1048576	8	9	0.046346	1625.28	431191	1.07484e-07
1024	1048576	8	10	0.047501	1627.27	438095	1.08426e-07
1024	1048576	8	11	0.04568	1626.38	427355	1.0689e-07
1024	1048576	8	12	0.046098	1626.92	431181	1.06911e-07
1024	1048576	8	13	0.04601	1625.73	429453	1.07136e-07
1024	1048576	8	14	0.05003	1628.15	436501	1.14616e-07
1024	1048576	8	15	0.050412	1629.01	439583	1.14681e-07
1024	1048576	8	16	0.050069	1627.06	434040	1.15356e-07
1024	1048576	8	17	0.052828	1628.09	430896	1.226e-07
1024	1048576	8	18	0.052571	1627.66	434142	1.21092e-07
1024	1048576	8	19	0.052436	1625.51	431296	1.21578e-07
1024	1048576	8	20	0.047337	1628.66	442935	1.06871e-07
1024	1048576	8	21	0.043807	1623.12	407214	1.07577e-07
1024	1048576	8	22	0.045885	1625.06	428041	1.07198e-07
1024	1048576	8	23	0.052664	1623.34	419763	1.25461e-07
1024	1048576	8	24	0.052694	1625.5	429491	1.22689e-07
1024	1048576	8	25	0.053273	1629.06	432165	1.2327e-07
1024	1048576	8	26	0.045906	1626.03	428459	1.07142e-07
1024	1048576	8	27	0.047725	1630.48	448591	1.06389e-07
1024	1048576	8	28	0.047386	1629.6	443419	1.06865e-07
1024	1048576	8	29	0.047413	1626.86	435237	1.08936e-07
1024	1048576	8	30	0.047419	1628.24	440991	1.07528e-07
1024	1048576	8	31	0.04793	1628.1	442793	1.08245e-07
1024	1048576	8	32	0.049654	1625.92	429219	1.15685e-07
1024	1048576	8	33	0.048799	1625.24	426467	1.14426e-07
1024	1048576	8	34	0.050126	1628.42	438618	1.14282e-07
1024	1048576	8	35	0.053059	1626.91	432168	1.22774e-07
1024	1048576	8	36	0.053414	1628.3	439688	1.21482e-07
1024	1048576	8	37	0.054042	1629.6	443691	1.21801e-07
1024	1048576	8	38	0.050078	1628.01	438284	1.14259e-07
1024	1048576	8	39	0.049827	1627.25	434432	1.14695e-07
1024	1048576	8	40	0.050553	1627.5	440488	1.14766e-07
1024	1048576	8	41	0.044332	1624.1	414419	1.06974e-07
1024	1048576	8	42	0.047097	1627.35	440085	1.07018e-07
1024	1048576	8	43	0.04451	1624.75	418717	1.06301e-07
1024	1048576	8	44	0.047063	1629.06	437266	1.0763e-07
1024	1048576	8	45	0.046543	1628.07	435070	1.06978e-07
1024	1048576	8	46	0.045242	1626.12	424373	1.06609e-07
1024	1048576	8	47	0.053194	1627.97	438642	1.2127e-07
1024	1048576	8	48	0.05305	1627.41	436582	1.21512e-07
1024	1048576	8	49	0.053783	1628.54	442130	1.21645e-07
2048	4194304	1	0	0.644824	3250.85	1738569	3.70894e-07
2048	4194304	1	1	0.645134	3250.85	1738569	3.71072e-07
2048	4194304	1	2	0.644133	3250.85	1738569	3.70496e-07
2048	4194304	1	3	0.645198	3250.85	1738569	3.71109e-07
2048	4194304	1	4	0.645199	3250.85	1738569	3.71109e-07
2048	4194304	1	5	0.645453	3250.85	1738569	3.71255e-07
2048	4194304	1	6	0.644762	3250.85	1738569	3.70858e-07
2048	4194304	1	7	0.645454	3250.85	1738569	3.71256e-07
2048	4194304	1	8	0.644601	3250.85	1738569	3.70765e-07
2048	4194304	1	9	0.644785	3250.85	1738569	3.70871e-07
2048	4194304	1	10	0.644843	3250.85	1738569	3.70904e-07
2048	4194304	1	11	0.644708	3250.85	1738569	3.70827e-07
2048	4194304	1	12	0.64493	3250.85	1738569	3.70955e-07
2048	4194304	1	13	0.645049	3250.85	1738569	3.71023e-07
2048	4194304	1	14	0.645375	3250.85	1738569	3.7121e-07
2048	4194304	1	15	0.64488	3250.85	1738569	3.70926e-07
2048	4194304	1	16	0.644601	3250.85	1738569	3.70765e-07
2048	4194304	1	17	0.644745	3250.85	1738569	3.70848e-07
2048	4194304	1	18	0.644891	3250.85	1738569	3.70932e-07
2048	4194304	1	19	0.644863	3250.85	1738569	3.70916e-07
2048	4194304	1	20	0.64484	3250.85	1738569	3.70903e-07
2048	4194304	1	21	0.644928	3250.85	1738569	3.70953e-07
2048	4194304	1	22	0.644631	3250.85	1738569	3.70783e-07
2048	4194304	1	23	0.645101	3250.85	1738569	3.71053e-07
2048	4194304	1	24	0.644911	3250.85	1738569	3.70944e-07
2048	4194304	1	25	0.644564	3250.85	1738569	3.70744e-07
2048	4194304	1	26	0.644651	3250.85	1738569	3.70794e-07
2048	4194304	1	27	0.645349	3250.85	1738569	3.71196e-07
2048	4194304	1	28	0.644897	3250.85	1738569	3.70936e-07
2048	4194304	1	29	0.644785	3250.85	1738569	3.70871e-07
2048	4194304	1	30	0.644545	3250.85	1738569	3.70733e-07
2048	4194304	1	31	0.644948	3250.85	1738569	3.70965e-07
2048	4194304	1	32	0.644908	3250.85	1738569	3.70942e-07
2048	4194304	1	33	0.644884	3250.85	1738569	3.70928e-07
2048	4194304	1	34	0.645137	3250.85	1738569	3.71074e-07
2048	4194304	1	35	0.64464	3250.85	1738569	3.70788e-07
2048	4194304	1	36	0.64419	3250.85	1738569	3.70529e-07
2048	4194304	1	37	0.644929	3250.85	1738569	3.70954e-07
2048	4194304	1	38	0.645048	3250.85	1738569	3.71022e-07
2048	4194304	1	39	0.644788	3250.85	1738569	3.70873e-07
2048	4194304	1	40	0.645092	3250.85	1738569	3.71048e-07
2048	4194304	1	41	0.645322	3250.85	1738569	3.7118e-07
2048	4194304	1	42	0.645053	3250.85	1738569	3.71025e-07
2048	4194304	1	43	0.644831	3250.85	1738569	3.70898e-07
2048	4194304	1	44	0.645093	3250.85	1738569	3.71048e-07
2048	4194304	1	45	0.64419	3250.85	1738569	3.70529e-07
2048	4194304	1	46	0.64484	3250.85	1738569	3.70903e-07
2048	4194304	1	47	0.644606	3250.85	1738569	3.70768e-07
2048	4194304	1	48	0.644994	3250.85	1738569	3.70991e-07
2048	4194304	1	49	0.644878	3250.85	1738569	3.70925e-07
2048	4194304	2	0	0.39305	3252.15	1740200	2.25865e-07
2048	4194304	2	1	0.395463	3252.14	1751278	2.25814e-07
2048	4194304	2	2	0.397619	3253.94	1761954	2.25669e-07
2048	4194304	2	3	0.389827	3249.4	1724784	2.26015e-07
2048	4194304	2	4	0.396556	3251.42	1754401	2.26035e-07
2048	4194304	2	5	0.392453	3251.88	1739758	2.25579e-07
2048	4194304	2	6	0.389141	3250.83	1725525	2.2552e-07
2048	4194304	2	7	0.388034	3249.89	1717920	2.25874e-07
2048	4194304	2	8	0.404207	3254.05	1753591	2.30502e-07
2048	4194304	2	9	0.394717	3250.95	1747181	2.25916e-07
2048	4194304	2	10	0.393115	3251.82	1741813	2.25693e-07
2048	4194304	2	11	0.385232	3248.51	1706068	2.25801e-07
2048	4194304	2	12	0.406048	3255.04	1769255	2.29502e-07
2048	4194304	2	13	0.397488	3252.11	1733060	2.29356e-07
2048	4194304	2	14	0.392385	3251.93	1737464	2.25838e-07
2048	4194304	2	15	0.387786	3250.08	1718500	2.25654e-07
2048	4194304	2	16	0.399561	3253.99	1766199	2.26226e-07
2048	4194304	2	17	0.39284	3252.15	1734744	2.26454e-07
2048	4194304	2	18	0.403867	3252.45	1759226	2.29571e-07
2048	4194304	2	19	0.402425	3252.58	1753468	2.29502e-07
2048	4194304	2	20	0.406825	3255.93	1764742	2.30529e-07
2048	4194304	2	21	0.392861	3252.18	1736461	2.26242e-07
2048	4194304	2	22	0.396589	3252.95	1758635	2.2551e-07
2048	4194304	2	23	0.394131	3252.02	1747201	2.25579e-07
2048	4194304	2	24	0.391764	3251.94	1733441	2.26004e-07
2048	4194304	2	25	0.391387	3251.96	1730298	2.26196e-07
2048	4194304	2	26	0.402671	3252.48	1752491	2.29771e-07
2048	4194304	2	27	0.394761	3252.12	1744960	2.26229e-07
2048	4194304	2	28	0.393418	3251.46	1742860	2.25731e-07
2048	4194304	2	29	0.391288	3252.14	1730634	2.26095e-07
2048	4194304	2	30	0.396687	3251.09	1725015	2.29961e-07
2048	4194304	2	31	0.406361	3254.96	1770476	2.29521e-07
2048	4194304	2	32	0.404142	3254.08	1760405	2.29573e-07
2048	4194304	2	33	0.393798	3252.13	1742316	2.2602e-07
2048	4194304	2	34	0.391175	3250.93	1733125	2.25705e-07
2048	4194304	2	35	0.389025	3249.96	1717046	2.26566e-07
2048	4194304	2	36	0.395205	3252.47	1750899	2.25715e-07
2048	4194304	2	37	0.394423	3252.85	1749027	2.2551e-07
2048	4194304	2	38	0.400154	3251.97	1740806	2.29867e-07
2048	4194304	2	39	0.401466	3252.74	1746877	2.29819e-07
2048	4194304	2	40	0.404738	3253.04	1759779	2.29994e-07
2048	4194304	2	41	0.396993	3253.72	1756921	2.2596e-07
2048	4194304	2	42	0.39628	3252.95	1755178	2.25778e-07
2048	4194304	2	43	0.384968	3249.77	1705813	2.2568e-07
2048	4194304	2	44	0.396396	3251.91	1726630	2.29578e-07
2048	4194304	2	45	0.397285	3251.46	1735388	2.28932e-07
2048	4194304	2	46	0.388988	3249.87	1722144	2.25874e-07
2048	4194304	2	47	0.391454	3251.13	1733093	2.2587e-07
2048	4194304	2	48	0.39347	3251.86	1744027	2.2561e-07
2048	4194304	2	49	0.395876	3252.56	1752121	2.25941e-07
2048	4194304	3	0	0.305415	3252.8	1739604	1.75566e-07
2048	4194304	3	1	0.304659	3252.12	1734257	1.75671e-07
2048	4194304	3	2	0.307086	3251.56	1751232	1.75354e-07
2048	4194304	3	3	0.303314	3252.07	1734759	1.74845e-07
2048	4194304	3	4	0.308024	3254.13	1759895	1.75024e-07
2048	4194304	3	5	0.306683	3252.26	1754888	1.74759e-07
2048	4194304	3	6	0.300125	3253.13	1747798	1.71716e-07
2048	4194304	3	7	0.293863	3249.47	1711047	1.71745e-07
2048	4194304	3	8	0.29785	3252.78	1748471	1.70349e-07
2048	4194304	3	9	0.295814	3252.12	1727450	1.71243e-07
2048	4194304	3	10	0.287654	3245.79	1675579	1.71674e-07
2048	4194304	3	11	0.297522	3254.03	1748984	1.70111e-07
2048	4194304	3	12	0.291747	3249.73	1705989	1.71013e-07
2048	4194304	3	13	0.296973	3252.11	1743720	1.7031e-07
2048	4194304	3	14	0.292371	3250.11	1705233	1.71455e-07
2048	4194304	3	15	0.30283	3252.88	1765114	1.71564e-07
2048	4194304	3	16	0.298486	3253.72	1744111	1.71139e-07
2048	4194304	3	17	0.309529	3253.19	1758049	1.76064e-07
2048	4194304	3	18	0.306071	3252.54	1748564	1.75041e-07
2048	4194304	3	19	0.303645	3251.12	1733855	1.75127e-07
2048	4194304	3	20	0.298402	3251.57	1741431	1.71354e-07
2048	4194304	3	21	0.307396	3255.89	1752359	1.75418e-07
2048	4194304	3	22	0.302779	3250.99	1727247	1.75296e-07
2048	4194304	3	23	0.294385	3250.89	1721633	1.70992e-07
2048	4194304	3	24	0.293337	3249.93	1722272	1.7032e-07
2048	4194304	3	25	0.294411	3252.02	1716986	1.7147e-07
2048	4194304	3	26	0.293431	3250.07	1718292	1.70769e-07
2048	4194304	3	27	0.30003	3255.13	1759227	1.70546e-07
2048	4194304	3	28	0.307759	3251.83	1752660	1.75595e-07
2048	4194304	3	29	0.300495	3254.05	1760836	1.70655e-07
2048	4194304	3	30	0.295942	3250.09	1730490	1.71016e-07
2048	4194304	3	31	0.302136	3249.24	1726026	1.75047e-07
2048	4194304	3	32	0.304833	3251.89	1744470	1.74742e-07
2048	4194304	3	33	0.304975	3252.14	1744297	1.74841e-07
2048	4194304	3	34	0.296701	3250.98	1738101	1.70704e-07
2048	4194304	3	35	0.298059	3252.93	1741151	1.71185e-07
2048	4194304	3	36	0.296678	3252.06	1732976	1.71196e-07
2048	4194304	3	37	0.30548	3252.5	1747351	1.74825e-07
2048	4194304	3	38	0.307507	3252.95	1756449	1.75073e-07
2048	4194304	3	39	0.306282	3252.13	1746108	1.75408e-07
2048	4194304	3	40	0.301502	3254.02	1765935	1.70732e-07
2048	4194304	3	41	0.305041	3252.12	1740916	1.75219e-07
2048	4194304	3	42	0.310244	3254.71	1774180	1.74866e-07
2048	4194304	3	43	0.296337	3252.13	1735037	1.70796e-07
2048	4194304	3	44	0.298502	3252.56	1742634	1.71294e-07
2048	4194304	3	45	0.298776	3251.2	1745417	1.71177e-07
2048	4194304	3	46	0.296315	3249.61	1736204	1.70668e-07
2048	4194304	3	47	0.301548	3253.11	1762230	1.71117e-07
2048	4194304	3	48	0.297009	3249.79	1730382	1.71644e-07
2048	4194304	3	49	0.295264	3250.11	1726287	1.7104e-07
2048	4194304	4	0	0.259545	3254.83	1760792	1.47402e-07
2048	4194304	4	1	0.257417	3253.08	1751873	1.46938e-07
2048	4194304	4	2	0.252186	3254.12	1747968	1.44274e-07
2048	4194304	4	3	0.246845	3250.2	1717452	1.43727e-07
2048	4194304	4	4	0.250737	3252.93	1752596	1.43066e-07
2048	4194304	4	5	0.248045	3251.53	1735306	1.4294e-07
2048	4194304	4	6	0.259139	3253.94	1751624	1.47942e-07
2048	4194304	4	7	0.252744	3250.07	1701643	1.48529e-07
2048	4194304	4	8	0.257093	3253.07	1748124	1.47068e-07
2048	4194304	4	9	0.246533	3251.41	1727302	1.42727e-07
2048	4194304	4	10	0.247107	3251.96	1740080	1.42009e-07
2048	4194304	4	11	0.250556	3252.05	1743592	1.43701e-07
2048	4194304	4	12	0.259674	3254.83	1764041	1.47204e-07
2048	4194304	4	13	0.256918	3252.33	1749195	1.46878e-07
2048	4194304	4	14	0.251421	3255.72	1769478	1.42088e-07
2048	4194304	4	15	0.246828	3251.92	1737914	1.42025e-07
2048	4194304	4	16	0.254788	3252.09	1738739	1.46536e-07
2048	4194304	4	17	0.248881	3254.93	1755464	1.41775e-07
2048	4194304	4	18	0.248534	3253.12	1747433	1.42228e-07
2048	4194304	4	19	0.247362	3250.34	1720416	1.4378e-07
2048	4194304	4	20	0.257732	3254.13	1741267	1.48014e-07
2048	4194304	4	21	0.256735	3252.74	1732374	1.48198e-07
2048	4194304	4	22	0.257375	3252.95	1746662	1.47352e-07
2048	4194304	4	23	0.2497	3251.96	1742957	1.43262e-07
2048	4194304	4	24	0.252077	3254.12	1753279	1.43775e-07
2048	4194304	4	25	0.241552	3248.03	1698714	1.42197e-07
2048	4194304	4	26	0.257606	3253.1	1747329	1.47428e-07
2048	4194304	4	27	0.254314	3251.49	1728139	1.47161e-07
2048	4194304	4	28	0.251604	3252.96	1749682	1.438e-07
2048	4194304	4	29	0.251206	3254.13	1749010	1.43628e-07
2048	4194304	4	30	0.248557	3251.08	1731547	1.43546e-07
2048	4194304	4	31	0.243629	3249.53	1715881	1.41985e-07
2048	4194304	4	32	0.251543	3254.06	1755474	1.43291e-07
2048	4194304	4	33	0.249736	3251.96	1737942	1.43696e-07
2048	4194304	4	34	0.251589	3251.93	1747825	1.43944e-07
2048	4194304	4	35	0.248772	3252.24	1756249	1.4165e-07
2048	4194304	4	36	0.244451	3251.12	1720991	1.42041e-07
2048	4194304	4	37	0.241933	3250.19	1707020	1.41728e-07
2048	4194304	4	38	0.255503	3251.79	1738086	1.47003e-07
2048	4194304	4	39	0.261284	3254.93	1774394	1.47253e-07
2048	4194304	4	40	0.255051	3251.12	1732359	1.47228e-07
2048	4194304	4	41	0.248206	3252.88	1743615	1.42351e-07
2048	4194304	4	42	0.249129	3254.87	1752735	1.42137e-07
2048	4194304	4	43	0.252662	3252.73	1762690	1.43339e-07
2048	4194304	4	44	0.255991	3253.09	1745445	1.46662e-07
2048	4194304	4	45	0.256676	3253.13	1745951	1.47012e-07
2048	4194304	4	46	0.248834	3251.55	1732591	1.4362e-07
2048	4194304	4	47	0.245042	3250.07	1723595	1.42169e-07
2048	4194304	4	48	0.243919	3250.93	1717018	1.4206e-07
2048	4194304	4	49	0.250647	3253.13	1746644	1.43502e-07
2048	4194304	5	0	0.219903	3252.02	1742928	1.26169e-07
2048	4194304	5	1	0.221552	3255.21	1768163	1.25301e-07
2048	4194304	5	2	0.229241	3249.97	1717112	1.33504e-07
2048	4194304	5	3	0.229228	3250.05	1719110	1.33341e-07
2048	4194304	5	4	0.234155	3253.2	1756686	1.33294e-07
2048	4194304	5	5	0.228816	3252.13	1734701	1.31905e-07
2048	4194304	5	6	0.228371	3251.12	1733559	1.31735e-07
2048	4194304	5	7	0.224816	3254.08	1761599	1.2762e-07
2048	4194304	5	8	0.229154	3253.07	1737379	1.31896e-07
2048	4194304	5	9	0.225828	3249.61	1718749	1.31391e-07
2048	4194304	5	10	0.22906	3252.12	1732891	1.32184e-07
2048	4194304	5	11	0.226878	3250.91	1721923	1.31759e-07
2048	4194304	5	12	0.228111	3251.5	1729429	1.319e-07
2048	4194304	5	13	0.231541	3252.38	1744894	1.32696e-07
2048	4194304	5	14	0.227492	3251.11	1731773	1.31364e-07
2048	4194304	5	15	0.229475	3252.09	1741244	1.31788e-07
2048	4194304	5	16	0.225295	3251.1	1716267	1.3127e-07
2048	4194304	5	17	0.219161	3250.83	1740022	1.25953e-07
2048	4194304	5	18	0.21601	3250.15	1713732	1.26047e-07
2048	4194304	5	19	0.214406	3249.13	1709953	1.25387e-07
2048	4194304	5	20	0.219013	3251.48	1742623	1.2568e-07
2048	4194304	5	21	0.218808	3251.93	1737473	1.25935e-07
2048	4194304	5	22	0.218595	3254.05	1744989	1.2527e-07
2048	4194304	5	23	0.228858	3253.09	1740639	1.31479e-07
2048	4194304	5	24	0.226571	3251.05	1729819	1.3098e-07
2048	4194304	5	25	0.224665	3253.19	1760091	1.27644e-07
2048	4194304	5	26	0.226818	3250.9	1726624	1.31365e-07
2048	4194304	5	27	0.229438	3252.77	1740219	1.31844e-07
2048	4194304	5	28	0.22272	3251.95	1743191	1.27766e-07
2048	4194304	5	29	0.222877	3252.02	1744706	1.27745e-07
2048	4194304	5	30	0.222407	3253.09	1739958	1.27823e-07
2048	4194304	5	31	0.229499	3250.12	1724134	1.3311e-07
2048	4194304	5	32	0.229297	3252.02	1741254	1.31685e-07
2048	4194304	5	33	0.227157	3251.22	1729690	1.31328e-07
2048	4194304	5	34	0.228219	3251.91	1728863	1.32005e-07
2048	4194304	5	35	0.22905	3253.13	1735687	1.31965e-07
2048	4194304	5	36	0.230044	3252.63	1742801	1.31997e-07
2048	4194304	5	37	0.22427	3253.96	1752719	1.27955e-07
2048	4194304	5	38	0.222625	3250.96	1733623	1.28416e-07
2048	4194304	5	39	0.222557	3250.45	1732458	1.28463e-07
2048	4194304	5	40	0.217209	3251.97	1734399	1.25236e-07
2048	4194304	5	41	0.217458	3252.11	1736032	1.25262e-07
2048	4194304	5	42	0.216846	3250.87	1732553	1.2516e-07
2048	4194304	5	43	0.232098	3252.94	1765797	1.31441e-07
2048	4194304	5	44	0.228208	3250.74	1733203	1.31668e-07
2048	4194304	5	45	0.230412	3252.76	1744410	1.32086e-07
2048	4194304	5	46	0.225439	3253.47	1754428	1.28497e-07
